t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
0.100000,5.374699,0.031624,0.000931,-0.097073,0.517387,0.032737,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,0.750291,1.000000,-1.000000,-1.000000
0.200000,5.368575,0.037203,0.005439,-0.100868,0.108519,0.082037,481.265594,1.570770,0.000000,41.659724,44.965707,7004.964901,-0.197408,0.683675,0.217423,-1.000000
0.300000,5.354622,0.039427,0.010153,-0.155381,0.082287,0.011817,481.273285,1.578430,0.000000,41.659724,44.965707,7000.556034,0.314627,-0.384920,-0.743497,0.586223
0.400000,5.338862,0.037688,0.011742,-0.124919,0.071557,-0.056903,481.280975,1.586151,0.000000,41.659724,44.965707,7000.556034,0.219202,0.215889,0.661207,-1.000000
0.500000,5.322553,0.033738,0.009458,-0.126079,0.087192,-0.097363,481.283417,1.588562,0.000000,41.659724,44.965707,7000.556034,-0.769880,1.000000,1.000000,-0.108807
0.600000,5.301471,0.027755,0.005447,-0.087876,0.201690,-0.057587,481.298065,1.603271,0.000000,41.659724,44.965707,7000.556034,0.436485,-0.351507,-0.983938,0.345329
0.700000,5.279896,0.020528,-0.002038,-0.040246,0.176013,-0.063617,481.317017,1.622192,0.000000,41.659724,44.965707,7000.541649,-0.795573,-0.037860,0.941088,-0.555090
0.800000,5.259313,0.011948,-0.006497,0.005537,0.044894,-0.046665,481.330902,1.636078,0.000000,41.659724,44.965707,7000.541649,0.777436,0.173358,-1.000000,-0.604963
0.900000,5.237636,0.004005,-0.006170,0.056534,-0.288959,0.025783,481.319733,1.624908,0.000000,41.659724,44.965707,7000.526684,1.000000,-0.681204,-0.928214,0.096228
1.000000,5.225134,0.006267,-0.000261,-0.125575,-0.117012,0.179566,481.291748,1.596924,0.000000,41.659724,44.965707,7000.526684,-0.220806,-0.683098,-0.065361,-0.200706
