t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
0.100000,5.374795,0.031623,0.000880,-0.098273,0.517295,0.028484,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,0.698007,0.567999,-0.655713,0.664157
0.200000,5.373226,0.037367,0.003419,-0.060699,0.053899,0.051368,481.263641,1.568817,0.000000,41.659724,44.965707,7004.964901,-1.000000,-1.000000,0.163683,-1.000000
0.300000,5.372137,0.042300,0.007540,-0.065709,0.028726,0.060212,481.265137,1.570343,0.000000,41.659724,44.965707,7000.556034,-1.000000,-0.372844,-0.018298,1.000000
0.400000,5.372080,0.044972,0.007516,-0.021789,0.216089,-0.077450,481.276001,1.581177,0.000000,41.659724,44.965707,7000.556034,-0.137212,1.000000,-0.489167,-0.099648
0.500000,5.373845,0.046253,0.002509,-0.002604,0.070871,-0.076900,481.295013,1.600189,0.000000,41.659724,44.965707,7000.556034,0.147007,-1.000000,-1.000000,-0.540649
0.600000,5.370849,0.045677,0.000268,-0.001458,-0.018057,-0.007498,481.296631,1.601807,0.000000,41.659724,44.965707,7000.556034,-0.184823,-1.000000,1.000000,-0.970623
0.700000,5.357732,0.042215,-0.000478,-0.000499,0.149529,0.007279,481.299286,1.604462,0.000000,41.659724,44.965707,7000.541649,-0.580219,-0.204330,0.286264,1.000000
0.800000,5.344395,0.036326,0.001289,0.037053,0.275105,-0.011906,481.325073,1.630249,0.000000,41.659724,44.965707,7000.541649,0.223213,0.376215,-1.000000,-0.723393
0.900000,5.335440,0.029252,0.004002,0.077764,0.280948,-0.028490,481.351135,1.656311,0.000000,41.659724,44.965707,7000.527430,-0.738856,-0.704539,0.319513,0.970884
1.000000,5.330627,0.019821,0.007553,0.142408,0.437540,-0.057775,481.385040,1.690216,0.000000,41.659724,44.965707,7000.527430,-0.247597,1.000000,-0.464936,-0.022140
1.100000,5.333927,0.008283,0.011037,0.203827,0.517285,-0.087984,481.437012,1.742188,0.000000,41.659724,44.965707,7000.511967,-0.335496,1.000000,0.903401,1.000000
1.200000,5.345836,-0.003666,0.014172,0.248543,0.327300,-0.115185,481.481628,1.786804,0.000000,41.659724,44.965706,7000.511967,0.632068,0.997690,-1.000000,0.530360
1.300000,5.368887,-0.016512,0.015384,0.291813,-0.117913,-0.128284,481.491241,1.796417,0.000000,41.659725,44.965706,7000.493478,-0.389901,0.301274,-0.191556,0.396822
1.400000,5.400046,-0.029065,0.014557,0.347139,-0.546770,-0.139339,481.457367,1.762543,0.000000,41.659725,44.965706,7000.493478,1.000000,-0.645971,-0.811895,0.631920
1.500000,5.433573,-0.037926,0.010614,0.404839,-0.660522,-0.273750,481.391602,1.696777,0.000000,41.659725,44.965705,7000.472833,-0.691004,1.000000,0.182250,-0.228028
1.600000,5.463411,-0.033482,0.010801,0.123308,-0.023425,-0.456619,481.352325,1.657501,0.000000,41.659725,44.965705,7000.472833,-0.879417,-0.980347,-0.151150,-0.119806
1.700000,5.486847,-0.020588,0.007348,0.155037,0.261104,-0.442087,481.370239,1.675415,0.000000,41.659725,44.965704,7000.449867,0.257528,-0.036840,-0.247433,-1.000000
1.800000,5.501352,-0.009650,0.010834,0.230130,0.163370,-0.357653,481.395447,1.700623,0.000000,41.659725,44.965704,7000.449867,0.329560,-1.000000,-1.000000,-0.794668
1.900000,5.506063,0.001237,0.020995,0.259174,-0.446084,-0.264397,481.384033,1.689209,0.000000,41.659725,44.965703,7000.424331,1.000000,0.325070,-0.704974,0.467069
2.000000,5.510670,0.012142,0.022856,0.070278,-0.934647,-0.245420,481.306183,1.611328,0.000000,41.659725,44.965703,7000.424331,1.000000,0.560388,0.281528,1.000000
2.100000,5.517778,0.025430,-0.002992,-0.284914,-0.139292,-0.408240,481.244141,1.549316,0.000000,41.659724,44.965702,7000.398007,-0.220878,0.092783,-1.000000,1.000000
2.200000,5.528934,0.043077,-0.014794,-0.313805,0.338893,-0.060590,481.261932,1.567108,0.000000,41.659724,44.965702,7000.398007,-0.413974,1.000000,0.804636,-0.976704
2.300000,5.541722,0.053988,-0.015227,-0.276437,0.674836,0.060742,481.311005,1.616180,0.000000,41.659724,44.965703,7000.371434,-1.000000,0.086814,-0.213228,-1.000000
2.400000,5.546461,0.060128,-0.007384,-0.188628,1.445656,0.096784,481.405609,1.710785,0.000000,41.659723,44.965703,7000.371434,-0.931068,-1.000000,1.000000,-0.327480
2.500000,5.542642,0.061663,0.008603,-0.105189,2.206963,0.075110,481.597717,1.902863,0.000000,41.659723,44.965703,7000.344986,-0.505745,-0.763632,0.628813,0.384772
2.600000,5.540562,0.059088,0.025047,-0.068163,2.480874,0.025587,481.841766,2.146942,0.000000,41.659723,44.965703,7000.344986,-0.353303,-0.367933,-0.969155,0.208558
2.700000,5.544618,0.053752,0.038031,-0.046487,2.527170,-0.005318,482.080872,2.386047,0.000000,41.659723,44.965704,7000.321647,-0.635764,1.000000,-0.563859,0.512557
2.800000,5.555734,0.044778,0.048933,-0.003795,2.793952,-0.011038,482.346191,2.651367,0.000000,41.659723,44.965704,7000.321647,-1.000000,-1.000000,1.000000,-1.000000
2.900000,5.569135,0.032489,0.058431,0.016718,2.944034,0.015773,482.646118,2.951294,0.000000,41.659723,44.965704,7000.300173,0.625570,0.754380,1.000000,1.000000
3.000000,5.585083,0.019752,0.064407,-0.000137,2.523497,0.057882,482.911133,3.216309,0.000000,41.659723,44.965704,7000.300173,-0.377117,-1.000000,-1.000000,0.238041
3.100000,5.609861,0.005850,0.065732,0.000242,2.013473,0.117374,483.138794,3.443939,0.000000,41.659723,44.965705,7000.277124,0.198851,1.000000,0.234863,-0.373546
3.200000,5.637922,-0.008076,0.063810,0.026149,1.532063,0.211841,483.319397,3.624573,0.000000,41.659723,44.965705,7000.277124,-0.105596,-0.833256,0.318194,0.328775
3.300000,5.667334,-0.020846,0.059208,0.066631,1.000983,0.277773,483.438843,3.744019,0.000000,41.659724,44.965705,7000.252749,0.300089,-1.000000,-0.910569,1.000000
3.400000,5.707710,-0.034061,0.049314,0.128606,0.380734,0.306371,483.508240,3.813416,0.000000,41.659724,44.965705,7000.252749,0.533213,0.321503,-0.801966,1.000000
3.500000,5.759016,-0.046341,0.033806,0.217576,-0.139943,0.325993,483.514374,3.819550,0.000000,41.659724,44.965706,7000.226798,-0.664460,1.000000,-0.462608,-0.176412
3.600000,5.811573,-0.056827,0.017529,0.336733,-0.287303,0.322679,483.488739,3.793915,0.000000,41.659724,44.965706,7000.226798,0.188491,0.262761,0.589824,1.000000
3.700000,5.871955,-0.066927,-0.000534,0.476309,-0.373565,0.274040,483.453522,3.758698,0.000000,41.659725,44.965706,7000.198608,-0.459846,0.644855,-0.361021,1.000000
3.800000,5.939111,-0.075478,-0.020391,0.617360,-0.501741,0.192661,483.405151,3.710327,0.000000,41.659725,44.965706,7000.198608,0.215849,1.000000,1.000000,0.201096
3.900000,6.004902,-0.081909,-0.038723,0.763749,-0.378271,0.098748,483.354889,3.660095,0.000000,41.659726,44.965706,7000.170170,-1.000000,0.349445,-1.000000,-0.019464
4.000000,6.073565,-0.087640,-0.054821,0.939670,0.088264,-0.008647,483.327087,3.632263,0.000000,41.659727,44.965706,7000.170170,-1.000000,0.462857,1.000000,0.562197
4.100000,6.142207,-0.093339,-0.067462,1.120068,0.656155,-0.181304,483.363708,3.668884,0.000000,41.659728,44.965706,7000.141442,-0.038521,1.000000,1.000000,-0.136262
