t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
51.300000,4.845384,0.271475,-0.054046,-0.453848,0.277039,0.236220,481.413086,1.718262,0.000000,41.659547,44.966455,6996.380061,1.000000,0.623294,0.942712,0.607319
0.000000,5.375005,0.027157,0.000000,0.000000,0.000000,0.000000,481.204865,1.510040,0.000000,41.659724,44.965707,7008.602206,-0.275327,-0.874271,-0.985271,0.095776
0.100000,5.375059,0.031623,0.000730,-0.092615,0.517165,0.016088,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,1.000000,0.195666,1.000000,0.431506
0.200000,5.375629,0.037029,0.001643,-0.065195,0.006817,0.018178,481.263031,1.568207,0.000000,41.659724,44.965707,7004.964901,1.000000,-0.282297,0.214448,-0.368536
0.300000,5.375434,0.039270,0.001495,-0.015400,-0.014507,-0.014134,481.258606,1.563782,0.000000,41.659724,44.965707,7000.556034,0.169829,-0.928398,1.000000,0.626394
0.400000,5.375280,0.038384,0.000549,0.041611,0.036769,-0.011967,481.261475,1.566650,0.000000,41.659724,44.965707,7000.556034,1.000000,0.359138,0.093239,-0.467628
0.500000,5.375575,0.034668,0.000018,0.077902,0.099179,-0.000231,481.267792,1.572968,0.000000,41.659724,44.965707,7000.556034,-1.000000,0.296092,-0.266666,1.000000
0.600000,5.377044,0.029458,-0.000054,0.091905,0.067024,-0.011921,481.277039,1.582214,0.000000,41.659724,44.965707,7000.556034,1.000000,-1.000000,0.563913,0.733218
0.700000,5.382804,0.024889,-0.000303,0.065577,-0.094280,-0.064238,481.276733,1.581909,0.000000,41.659724,44.965707,7000.541649,0.730728,1.000000,0.460085,1.000000
0.800000,5.388004,0.025785,-0.002914,-0.077221,-0.058621,-0.023590,481.265045,1.570251,0.000000,41.659724,44.965707,7000.541649,0.675338,0.223406,-0.215127,0.001341
0.900000,5.390039,0.032257,-0.001908,-0.122403,-0.038276,0.047351,481.261841,1.567017,0.000000,41.659724,44.965707,7000.527596,1.000000,0.231563,0.492243,0.721175
1.000000,5.389823,0.039207,0.000516,-0.097198,-0.061712,0.033298,481.256134,1.561310,0.000000,41.659724,44.965707,7000.527596,1.000000,0.645150,-0.623416,0.113882
1.100000,5.387731,0.042665,0.001267,-0.011707,0.096359,0.033317,481.255524,1.560699,0.000000,41.659724,44.965707,7000.512838,-1.000000,-0.434854,0.150670,-0.660183
1.200000,5.383091,0.043989,0.003549,-0.024550,0.270634,0.028196,481.276733,1.581909,0.000000,41.659724,44.965707,7000.512838,-0.825263,-0.356928,0.634382,0.805113
1.300000,5.379346,0.043968,0.003862,-0.009750,0.059919,0.013341,481.297791,1.602966,0.000000,41.659724,44.965707,7000.496546,1.000000,0.169155,0.165751,-0.168456
1.400000,5.379160,0.042932,0.002738,0.016805,-0.242938,-0.012769,481.290253,1.595428,0.000000,41.659724,44.965707,7000.496546,1.000000,-0.476193,1.000000,-0.172879
1.500000,5.378313,0.042271,0.001270,-0.020092,-0.122408,-0.022908,481.263458,1.568634,0.000000,41.659724,44.965707,7000.480337,0.594160,-0.254257,0.824594,-0.077735
1.600000,5.377720,0.047003,0.000918,-0.079849,0.135133,-0.010207,481.270233,1.575409,0.000000,41.659724,44.965707,7000.480337,-0.493058,1.000000,0.353760,1.000000
1.700000,5.380900,0.050483,0.000331,-0.040324,0.177400,-0.022084,481.283630,1.588806,0.000000,41.659724,44.965707,7000.464004,-0.534197,1.000000,-1.000000,0.909569
1.800000,5.391553,0.051013,0.000103,-0.011747,0.270625,-0.073112,481.308502,1.613678,0.000000,41.659724,44.965707,7000.464004,0.241146,-1.000000,0.331511,0.152137
1.900000,5.409954,0.049600,0.000037,0.014948,0.367566,-0.101901,481.337921,1.643097,0.000000,41.659724,44.965707,7000.446053,-1.000000,0.803876,0.764440,0.539326
2.000000,5.433491,0.046007,0.001102,0.062952,0.737581,-0.147536,481.388611,1.693787,0.000000,41.659724,44.965707,7000.446053,-1.000000,-0.060100,-1.000000,0.976923
2.100000,5.462567,0.039329,0.002357,0.168358,1.652224,-0.219713,481.503174,1.808350,0.000000,41.659724,44.965707,7000.427938,-0.969707,-0.012709,-1.000000,0.177713
2.200000,5.499490,0.027898,0.003130,0.249402,2.320038,-0.272838,481.715759,2.020935,0.000000,41.659724,44.965706,7000.427938,0.419764,1.000000,0.952436,-0.557026
2.300000,5.535837,0.014465,0.003484,0.258000,2.132208,-0.235873,481.947205,2.252380,0.000000,41.659724,44.965706,7000.409366,-0.693487,-0.406901,-0.871542,-1.000000
2.400000,5.561268,0.001422,0.005956,0.281443,1.926924,-0.174902,482.138641,2.443817,0.000000,41.659724,44.965706,7000.409366,-0.299871,-0.782182,-0.454969,1.000000
2.500000,5.586337,-0.013205,0.009847,0.318298,1.674664,-0.183765,482.328094,2.633270,0.000000,41.659724,44.965705,7000.388846,1.000000,0.077058,0.502600,0.129328
2.600000,5.619377,-0.027449,0.010582,0.333832,0.924515,-0.193519,482.462311,2.767487,0.000000,41.659724,44.965705,7000.388846,1.000000,0.412049,0.062398,1.000000
2.700000,5.657801,-0.039463,0.007078,0.354747,0.031427,-0.193973,482.506104,2.811279,0.000000,41.659725,44.965704,7000.366667,-0.987830,-1.000000,-1.000000,-0.064816
2.800000,5.704025,-0.050529,-0.000274,0.415644,-0.568995,-0.195706,482.472351,2.777527,0.000000,41.659725,44.965704,7000.366667,-0.170274,1.000000,1.000000,-0.342666
2.900000,5.746775,-0.060259,-0.004836,0.522448,-0.493181,-0.145845,482.410278,2.715454,0.000000,41.659725,44.965704,7000.342457,-0.514266,-0.098854,-1.000000,-0.811569
3.000000,5.777387,-0.068771,-0.001004,0.631447,-0.465762,-0.077603,482.366150,2.671326,0.000000,41.659726,44.965703,7000.342457,1.000000,0.739138,1.000000,-0.634393
3.100000,5.800675,-0.076839,0.009699,0.732199,-0.875213,-0.006971,482.292755,2.597931,0.000000,41.659726,44.965703,7000.315885,-0.527687,-0.098133,-0.794410,0.139831
3.200000,5.821754,-0.083604,0.022979,0.837794,-1.241922,0.068864,482.177734,2.482910,0.000000,41.659727,44.965703,7000.315885,1.000000,1.000000,-1.000000,-1.000000
3.300000,5.839336,-0.088555,0.036801,0.940846,-1.470017,0.135878,482.039001,2.344177,0.000000,41.659727,44.965702,7000.289644,-0.712906,-0.712968,1.000000,0.778657
3.400000,5.859897,-0.092171,0.049922,1.053386,-1.410396,0.175695,481.876404,2.181580,0.000000,41.659728,44.965702,7000.289644,0.111338,-1.000000,0.233333,0.763177
