t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
0.100000,5.374699,0.031624,0.000931,-0.097073,0.517387,0.032737,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,1.000000,1.000000,-1.000000,0.392943
0.200000,5.372781,0.037391,0.004061,-0.065782,0.127071,0.046284,481.265533,1.570709,0.000000,41.659724,44.965707,7004.964901,-0.094942,0.565720,0.131446,1.000000
0.300000,5.373638,0.041608,0.005341,-0.061647,0.135965,-0.033322,481.275696,1.580872,0.000000,41.659724,44.965707,7000.556034,0.180909,-0.063546,-0.129497,-0.041357
0.400000,5.375963,0.044947,0.001852,-0.035298,0.023986,-0.040584,481.284210,1.589386,0.000000,41.659724,44.965707,7000.556034,0.225377,-0.352477,-0.260467,-0.642964
0.500000,5.374837,0.046052,0.000895,0.000460,0.014629,0.002457,481.282349,1.587524,0.000000,41.659724,44.965707,7000.556034,-0.403475,1.000000,-1.000000,0.585012
0.600000,5.373539,0.044654,0.001570,0.046309,0.140211,0.004881,481.290436,1.595642,0.000000,41.659724,44.965707,7000.556034,-0.092521,0.142370,0.771226,0.821143
0.700000,5.376959,0.041163,0.002235,0.068934,-0.066750,-0.006838,481.299805,1.604980,0.000000,41.659724,44.965707,7000.541649,0.784308,-1.000000,-1.000000,-1.000000
0.800000,5.378960,0.036673,0.001227,0.049885,-0.260566,-0.009046,481.276978,1.582153,0.000000,41.659724,44.965707,7000.541649,0.205378,1.000000,0.989160,0.656788
0.900000,5.378830,0.036292,0.003392,-0.035117,0.003130,0.070793,481.268280,1.573456,0.000000,41.659724,44.965707,7000.527057,1.000000,-1.000000,0.430243,0.735313
1.000000,5.381330,0.038732,0.006510,-0.049210,0.006983,0.017322,481.269043,1.574219,0.000000,41.659724,44.965707,7000.527057,0.125838,-1.000000,-0.487134,1.000000
1.100000,5.386591,0.040533,0.006191,-0.031418,-0.001065,-0.017119,481.269012,1.574188,0.000000,41.659724,44.965707,7000.511096,1.000000,-1.000000,-0.374362,-0.420498
1.200000,5.388986,0.041474,0.004821,-0.024337,0.131894,-0.048568,481.272675,1.577850,0.000000,41.659724,44.965707,7000.511096,-1.000000,1.000000,0.334172,-0.032982
1.300000,5.388224,0.042818,0.001381,0.000644,0.282271,-0.063690,481.290924,1.596100,0.000000,41.659724,44.965707,7000.492442,-1.000000,-1.000000,1.000000,0.474862
1.400000,5.391071,0.041797,0.000665,0.054028,0.613823,-0.077507,481.343536,1.648712,0.000000,41.659724,44.965707,7000.492442,1.000000,-0.704077,-1.000000,-1.000000
1.500000,5.392670,0.039325,0.002784,0.062527,0.314974,-0.037842,481.390656,1.695831,0.000000,41.659724,44.965707,7000.472751,-0.787845,0.231732,-0.252417,-0.156087
1.600000,5.388788,0.035865,0.008559,0.081161,0.100335,0.006946,481.405914,1.711090,0.000000,41.659724,44.965707,7000.472751,-0.706540,0.420946,0.936965,0.605050
1.700000,5.387784,0.030235,0.016829,0.164708,0.669998,-0.025599,481.441528,1.746704,0.000000,41.659724,44.965707,7000.452438,-0.814502,-1.000000,-1.000000,-0.007431
1.800000,5.393613,0.021846,0.025286,0.237590,1.016971,-0.044933,481.529907,1.835083,0.000000,41.659724,44.965706,7000.452438,0.820144,-0.723387,-1.000000,0.149628
1.900000,5.405037,0.011217,0.033372,0.264192,0.666522,-0.032062,481.620178,1.925354,0.000000,41.659725,44.965706,7000.431088,-0.699074,1.000000,1.000000,1.000000
2.000000,5.424990,0.000019,0.038287,0.293742,0.215921,-0.023457,481.664154,1.969330,0.000000,41.659725,44.965706,7000.431088,0.761120,1.000000,1.000000,-0.287693
2.100000,5.449904,-0.010608,0.040389,0.327863,-0.253884,0.023398,481.663361,1.968536,0.000000,41.659725,44.965706,7000.409034,0.019394,0.085915,-0.766758,-0.340137
2.200000,5.475635,-0.021166,0.042291,0.379628,-0.665653,0.088764,481.611115,1.916290,0.000000,41.659725,44.965706,7000.409034,-1.000000,0.674016,-0.017949,0.279584
2.300000,5.503100,-0.031389,0.043856,0.485724,-0.204247,0.101313,481.557709,1.862885,0.000000,41.659726,44.965705,7000.385571,-1.000000,0.376776,0.018872,0.395844
2.400000,5.532689,-0.041943,0.045246,0.625242,0.525110,0.097567,481.579987,1.885162,0.000000,41.659726,44.965705,7000.385571,0.459649,-1.000000,-1.000000,-1.000000
