t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
4.100000,0.630757,-0.175630,-0.117421,2.404171,1.362623,-4.135927,484.309906,4.615082,0.000000,41.659777,44.965661,7000.123865,-0.688738,-1.000000,0.496235,0.639179
4.200000,0.665163,-0.179804,-0.114201,2.455434,0.965727,-4.315257,484.327484,4.632660,0.000000,41.659781,44.965660,7000.123865,-1.000000,0.296366,-0.199711,1.000000
4.300000,0.707907,-0.182602,-0.112792,2.533642,1.364225,-4.547603,484.338745,4.643921,0.000000,41.659786,44.965658,7000.096505,-1.000000,1.000000,0.194187,0.049709
4.400000,0.754489,-0.186281,-0.111098,2.652292,2.424141,-4.807347,484.426971,4.732147,0.000000,41.659791,44.965657,7000.096505,-1.000000,-0.556139,-1.000000,0.039843
4.500000,0.796017,-0.191923,-0.108232,2.723897,2.922226,-4.992491,484.587341,4.892517,0.000000,41.659796,44.965656,7000.069393,0.167388,1.000000,-0.819626,-1.000000
4.600000,0.827303,-0.199413,-0.100512,2.804478,2.711766,-5.097578,484.764984,5.070160,0.000000,41.659802,44.965656,7000.069393,0.133998,0.595860,0.997007,-0.445111
4.700000,0.844759,-0.207359,-0.088649,2.948019,2.327646,-5.181838,484.903778,5.208954,0.000000,41.659807,44.965655,7000.043359,-0.676813,0.262748,-0.176385,0.204957
4.800000,0.859897,-0.214463,-0.078422,3.121690,2.284219,-5.310610,485.014008,5.319183,0.000000,41.659813,44.965655,7000.043359,-0.426394,1.000000,-0.732653,0.585130
4.900000,0.883624,-0.221446,-0.072175,3.273324,2.203261,-5.490911,485.130066,5.435211,0.000000,41.659819,44.965655,7000.018320,0.034320,-0.145691,0.270653,1.000000
5.000000,0.918155,-0.227026,-0.073098,3.344378,1.800817,-5.693102,485.216858,5.522034,0.000000,41.659825,44.965655,7000.018320,0.486903,-1.000000,0.724483,1.000000
5.100000,0.959611,-0.230033,-0.080957,3.351822,1.426326,-5.891387,485.248352,5.553528,0.000000,41.659831,44.965656,6999.993157,-1.000000,-0.474321,1.000000,0.015661
5.200000,1.007675,-0.231242,-0.092335,3.361011,1.540322,-6.102977,485.259827,5.564972,0.000000,41.659837,44.965656,6999.993157,-1.000000,1.000000,-0.454391,0.022173
5.300000,1.052557,-0.232600,-0.099528,3.448739,2.371119,-6.283958,485.312805,5.617981,0.000000,41.659843,44.965657,6999.966460,-0.750184,0.869159,0.282571,-0.760071
5.400000,1.087406,-0.236276,-0.098112,3.556404,2.846036,-6.465436,485.425873,5.731049,0.000000,41.659850,44.965659,6999.966460,0.118337,-1.000000,-1.000000,0.860456
5.500000,1.126086,-0.240685,-0.096676,3.610377,2.766011,-6.705822,485.553314,5.858490,0.000000,41.659857,44.965661,6999.937939,-0.832532,0.800957,-0.648670,1.000000
5.600000,1.172315,-0.244589,-0.100445,3.609780,2.710916,-6.982280,485.667358,5.972534,0.000000,41.659864,44.965663,6999.937939,0.052708,-0.014954,0.294560,-0.417610
5.700000,1.217714,-0.248141,-0.106700,3.596972,2.758859,-7.207184,485.767059,6.072235,0.000000,41.659871,44.965666,6999.910869,-1.000000,-1.000000,-0.598384,0.055027
5.800000,1.262003,-0.252714,-0.113819,3.626194,3.096984,-7.443572,485.877258,6.182434,0.000000,41.659879,44.965669,6999.910869,-1.000000,0.581155,-0.414929,0.899642
5.900000,1.309775,-0.258419,-0.123838,3.631364,3.603689,-7.743548,486.032471,6.337646,0.000000,41.659886,44.965672,6999.884835,1.000000,0.883763,-0.076186,0.675415
