t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
0.100000,5.374761,0.031623,0.000897,-0.097813,0.517323,0.029861,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,0.104167,-1.000000,-0.468135,0.580542
0.200000,5.373184,0.037354,0.003698,-0.064956,0.115559,0.055628,481.265289,1.570465,0.000000,41.659724,44.965707,7004.964901,1.000000,1.000000,0.284997,-0.750801
0.300000,5.370803,0.041390,0.008118,-0.061470,-0.042481,0.079475,481.268005,1.573181,0.000000,41.659724,44.965707,7000.556034,0.503909,1.000000,-0.856124,-0.703110
0.400000,5.364095,0.043631,0.011875,-0.024056,0.046309,0.018820,481.265076,1.570251,0.000000,41.659724,44.965707,7000.556034,-1.000000,-1.000000,-0.485830,1.000000
0.500000,5.361615,0.042432,0.008444,0.037656,0.249190,-0.122233,481.278168,1.583344,0.000000,41.659724,44.965707,7000.556034,0.088758,1.000000,-1.000000,1.000000
0.600000,5.367197,0.039520,0.000840,0.076222,0.300614,-0.171929,481.309814,1.614990,0.000000,41.659724,44.965707,7000.556034,0.329372,-0.016461,-0.014380,-0.769642
0.700000,5.376789,0.034922,-0.006752,0.092370,0.031131,-0.157901,481.324310,1.629486,0.000000,41.659724,44.965707,7000.541649,-0.466979,-0.964770,-0.154397,-0.405167
0.800000,5.378134,0.028811,-0.009359,0.137955,0.084355,-0.097366,481.324799,1.629974,0.000000,41.659724,44.965706,7000.541649,-0.400514,1.000000,-1.000000,-1.000000
0.900000,5.368241,0.020984,-0.004630,0.200279,0.304410,-0.044320,481.347260,1.652435,0.000000,41.659724,44.965706,7000.527388,0.034703,-1.000000,1.000000,-0.523133
1.000000,5.346742,0.011077,0.006254,0.248273,0.212295,0.027021,481.374878,1.680054,0.000000,41.659724,44.965706,7000.527388,-0.285499,-0.496645,-1.000000,-1.000000
1.100000,5.317970,0.000305,0.020742,0.298908,0.077084,0.077885,481.389618,1.694794,0.000000,41.659725,44.965706,7000.511884,0.084178,0.582267,1.000000,0.477317
1.200000,5.292732,-0.010257,0.033254,0.340978,0.143009,0.121337,481.395355,1.700531,0.000000,41.659725,44.965706,7000.511884,-0.686060,0.820864,0.794016,1.000000
1.300000,5.275275,-0.021242,0.032415,0.414693,0.668167,0.123494,481.430542,1.735718,0.000000,41.659725,44.965705,7000.493519,-1.000000,1.000000,1.000000,-0.410517
1.400000,5.267311,-0.034801,0.030984,0.575374,1.476732,0.111731,481.538361,1.843536,0.000000,41.659726,44.965705,7000.493519,-0.747960,0.575282,-1.000000,-0.009623
1.500000,5.265139,-0.049837,0.031641,0.691692,1.787724,0.113417,481.699921,2.005096,0.000000,41.659726,44.965705,7000.472958,0.687759,1.000000,0.811082,0.834745
1.600000,5.272948,-0.066283,0.031056,0.778911,1.471479,0.109530,481.861694,2.166870,0.000000,41.659727,44.965704,7000.472958,-1.000000,-1.000000,-1.000000,0.151359
1.700000,5.291264,-0.082747,0.028290,0.918715,1.443476,0.105499,481.997070,2.302246,0.000000,41.659727,44.965703,7000.450075,-0.628761,0.335001,0.190358,-0.357361
1.800000,5.311769,-0.099255,0.025754,1.088561,1.721576,0.118014,482.143646,2.448822,0.000000,41.659728,44.965702,7000.450075,-0.298709,0.478300,-0.322165,-0.855470
1.900000,5.329451,-0.117098,0.026781,1.267446,1.895482,0.171118,482.311188,2.616364,0.000000,41.659729,44.965701,7000.424497,-1.000000,-0.843001,0.158178,-0.493786
2.000000,5.341637,-0.135305,0.033402,1.470538,2.243785,0.205297,482.500824,2.806000,0.000000,41.659730,44.965700,7000.424497,-0.445334,0.349482,-1.000000,-0.537999
2.100000,5.352877,-0.153143,0.043379,1.680478,2.642019,0.198268,482.710693,3.015869,0.000000,41.659732,44.965699,7000.398214,-1.000000,0.392455,0.668625,0.968853
2.200000,5.374006,-0.173475,0.054315,1.930534,3.273873,0.120216,482.972076,3.277252,0.000000,41.659733,44.965697,7000.398214,-1.000000,-0.338737,1.000000,1.000000
2.300000,5.409641,-0.195797,0.061898,2.183908,4.145456,-0.009586,483.305634,3.610840,0.000000,41.659735,44.965695,7000.370564,-1.000000,0.242513,-0.030700,-0.576016
2.400000,5.451441,-0.217365,0.066655,2.413050,4.896674,-0.138688,483.685730,3.990906,0.000000,41.659737,44.965693,7000.370564,-1.000000,-0.331422,-0.118315,1.000000
2.500000,5.501494,-0.239872,0.069113,2.628048,5.203713,-0.269177,484.138702,4.443878,0.000000,41.659740,44.965690,7000.340965,0.649268,1.000000,0.383259,-1.000000
2.600000,5.552973,-0.259787,0.069045,2.818609,4.808774,-0.353168,484.567200,4.872375,0.000000,41.659743,44.965688,7000.340965,-1.000000,-0.036371,0.547794,-0.196473
2.700000,5.595803,-0.275304,0.070490,3.044056,4.638327,-0.395182,484.926300,5.231476,0.000000,41.659746,44.965685,7000.311366,-0.805733,1.000000,1.000000,-1.000000
2.800000,5.633599,-0.289667,0.076695,3.358710,5.178156,-0.453210,485.315918,5.621094,0.000000,41.659749,44.965682,7000.311366,-1.000000,1.000000,-0.123707,-0.825430
2.900000,5.662470,-0.302512,0.088270,3.662900,5.318432,-0.510407,485.733307,6.038483,0.000000,41.659753,44.965679,7000.280938,0.969984,0.072711,1.000000,-0.151991
3.000000,5.686655,-0.312336,0.099309,3.920407,4.761837,-0.533881,486.089874,6.395050,0.000000,41.659757,44.965677,7000.280938,0.144704,-1.000000,1.000000,-0.808232
3.100000,5.711364,-0.319659,0.109239,4.215474,4.101706,-0.547985,486.389252,6.694427,0.000000,41.659761,44.965674,7000.249059,-1.000000,0.993749,0.051439,0.506588
3.200000,5.739611,-0.325040,0.116070,4.578661,4.125242,-0.599449,486.641357,6.946533,0.000000,41.659766,44.965671,7000.249059,-1.000000,-1.000000,0.648538,-0.548671
3.300000,5.772597,-0.330267,0.118753,4.965783,4.615880,-0.734132,486.897461,7.202637,0.000000,41.659771,44.965668,7000.217595,-0.584027,0.409029,-1.000000,1.000000
3.400000,5.816496,-0.336397,0.114531,5.366821,5.037861,-0.898628,487.196686,7.501862,0.000000,41.659776,44.965665,7000.217595,-1.000000,-0.476911,1.000000,-1.000000
3.500000,5.863017,-0.341612,0.107122,5.728944,5.015689,-1.047958,487.505920,7.811096,0.000000,41.659782,44.965662,7000.185674,0.741443,0.298003,-0.850924,0.863706
3.600000,5.909341,-0.344185,0.096674,6.038647,4.555277,-1.230306,487.756927,8.062103,0.000000,41.659788,44.965660,7000.185674,-1.000000,-1.000000,0.284490,-0.263332
3.700000,5.965164,-0.344238,0.078912,6.369412,4.144364,-1.424380,487.968353,8.273529,0.000000,41.659794,44.965657,7000.152469,0.460608,0.659089,-0.277418,-0.705215
3.800000,6.014905,-0.340849,0.063428,6.699457,3.645668,-1.580270,488.131348,8.436523,0.000000,41.659801,44.965654,7000.152469,0.239228,-0.039825,-0.057899,0.376244
3.900000,6.060364,-0.334654,0.048618,6.980003,2.893586,-1.778472,488.217346,8.522522,0.000000,41.659807,44.965651,7000.119885,0.387483,0.712801,0.759844,0.825928
4.000000,6.115272,-0.325188,0.027456,7.240652,2.035329,-2.083849,488.227356,8.532532,0.000000,41.659814,44.965649,7000.119885,0.726318,0.148874,-0.378832,0.559700
4.100000,6.175976,-0.312638,0.000428,7.457998,1.275003,-2.460764,488.151672,8.456848,0.000000,41.659821,44.965646,7000.087136,-0.986869,-1.000000,0.830815,0.667888
4.200000,6.234330,-0.298418,-0.027857,7.637372,0.872145,-2.862115,488.027313,8.332489,0.000000,41.659827,44.965643,7000.087136,0.842042,-0.590563,-0.433975,0.239817
4.300000,0.011051,-0.281306,-0.058350,7.775481,0.280252,-3.315236,487.848572,8.153717,0.000000,41.659834,44.965641,7000.053143,0.203712,0.122681,0.419936,1.000000
