t,yaw,pitch,roll,speed.x,speed.y,speed.z,altBar,altRad,egt,myloclat,myloclon,weightlb,collective,bank,pitch,rudder
0.000000,5.375005,0.027157,0.000000,0.000000,0.000000,0.000000,481.204865,1.510040,0.000000,41.659724,44.965707,7008.602206,1.000000,-1.000000,0.218337,0.805781
0.100000,5.375044,0.031624,0.000737,-0.092455,0.517147,0.016868,481.239288,1.544464,0.000000,41.659724,44.965707,7004.964901,-0.056833,-0.851524,-1.000000,-0.342490
0.200000,5.375190,0.037061,0.001933,-0.055141,0.084451,0.037719,481.264679,1.569855,0.000000,41.659724,44.965707,7004.964901,-0.843179,0.098886,1.000000,-0.998354
0.300000,5.372556,0.041001,0.005350,-0.060351,0.162524,0.030048,481.275085,1.580261,0.000000,41.659724,44.965707,7000.556034,-0.583317,-0.783493,-0.019688,0.484557
0.400000,5.367465,0.044211,0.004956,-0.052706,0.135542,0.006032,481.294678,1.599854,0.000000,41.659724,44.965707,7000.556034,0.543187,1.000000,-0.262403,1.000000
0.500000,5.366596,0.046007,0.004227,-0.033116,-0.074496,-0.035152,481.296967,1.602142,0.000000,41.659724,44.965707,7000.556034,-0.479600,-0.704755,0.531453,1.000000
0.600000,5.374458,0.045771,0.000121,-0.023928,-0.187096,-0.068596,481.283234,1.588409,0.000000,41.659724,44.965707,7000.556034,0.803148,1.000000,-0.031042,0.884872
0.700000,5.385251,0.043789,-0.002920,-0.009054,0.003334,-0.048026,481.274689,1.579834,0.000000,41.659724,44.965707,7000.541649,0.216120,1.000000,0.874916,0.773295
0.800000,5.392661,0.043784,-0.002230,-0.008235,-0.003357,0.028505,481.276306,1.581482,0.000000,41.659724,44.965707,7000.541649,1.000000,-0.221192,-0.572244,0.118915
0.900000,5.394097,0.045229,0.000382,-0.030935,-0.079653,0.067222,481.272156,1.577332,0.000000,41.659724,44.965707,7000.526974,1.000000,0.431271,-1.000000,-0.869781
1.000000,5.387945,0.048502,0.003520,-0.057489,0.049826,0.061819,481.268585,1.573761,0.000000,41.659724,44.965707,7000.526974,-0.013903,1.000000,-1.000000,-0.376868
1.100000,5.376238,0.051225,0.004157,-0.041612,0.100497,0.009902,481.276306,1.581482,0.000000,41.659724,44.965707,7000.510475,-1.000000,0.456818,0.055483,0.800890
1.200000,5.369140,0.052048,0.005010,-0.017089,0.209247,-0.019893,481.291809,1.596985,0.000000,41.659724,44.965707,7000.510475,0.504544,0.211083,1.000000,0.614929
1.300000,5.369671,0.050533,0.003148,-0.002110,0.006794,-0.042180,481.307587,1.612762,0.000000,41.659724,44.965707,7000.491654,-0.086773,-0.263522,0.055839,-0.932954
1.400000,5.370190,0.048006,0.000733,0.057851,-0.044290,-0.016736,481.298340,1.603516,0.000000,41.659724,44.965707,7000.491654,-1.000000,-0.826635,-0.410797,-0.294149
1.500000,5.365108,0.043294,0.002583,0.124773,0.435802,-0.007260,481.316589,1.621765,0.000000,41.659724,44.965707,7000.472668,-0.298663,0.647038,-0.344859,0.532071
1.600000,5.362854,0.035016,0.006283,0.189944,0.709784,-0.046558,481.382843,1.688019,0.000000,41.659724,44.965707,7000.472668,0.095286,0.070796,-0.207596,0.385610
1.700000,5.368269,0.024666,0.008621,0.230087,0.725170,-0.075548,481.453278,1.758453,0.000000,41.659724,44.965707,7000.453391,-1.000000,-0.422949,0.870500,0.156898
1.800000,5.379310,0.013413,0.009802,0.290005,0.941484,-0.096094,481.531433,1.836609,0.000000,41.659724,44.965706,7000.453391,-0.322724,0.039688,-1.000000,-0.072507
1.900000,5.396316,-0.000207,0.010738,0.355253,1.046516,-0.123550,481.638458,1.943634,0.000000,41.659725,44.965706,7000.432664,-0.260438,-0.376901,0.904682,1.000000
2.000000,5.421527,-0.014753,0.009816,0.428762,1.080114,-0.144359,481.742737,2.047913,0.000000,41.659725,44.965706,7000.432664,-1.000000,0.327854,0.804240,-1.000000
2.100000,5.447134,-0.029304,0.009385,0.506403,1.082339,-0.119555,481.849945,2.155121,0.000000,41.659725,44.965705,7000.411314,0.631857,-0.723871,-0.778388,0.100115
2.200000,5.470630,-0.044712,0.010842,0.584700,0.804418,-0.089579,481.944733,2.249908,0.000000,41.659725,44.965705,7000.411314,-0.880501,0.078706,1.000000,0.457830
2.300000,5.499413,-0.059898,0.011069,0.693757,0.822144,-0.137026,482.018097,2.323273,0.000000,41.659726,44.965704,7000.387934,-1.000000,-1.000000,0.953363,0.644570
2.400000,5.535450,-0.074641,0.008078,0.835070,1.248802,-0.206526,482.117889,2.423065,0.000000,41.659726,44.965703,7000.387934,1.000000,-0.422740,-0.152365,0.331820
2.500000,5.580785,-0.089900,0.001859,0.944250,0.935099,-0.239830,482.227325,2.532501,0.000000,41.659727,44.965702,7000.361941,0.703367,-1.000000,-0.566156,-0.177071
2.600000,5.629539,-0.103164,-0.006728,1.039599,0.219017,-0.280057,482.276764,2.581970,0.000000,41.659728,44.965702,7000.361941,0.384390,-1.000000,-0.169788,0.697718
2.700000,5.682491,-0.113125,-0.018925,1.141000,-0.346636,-0.360123,482.256195,2.561371,0.000000,41.659728,44.965701,7000.335161,0.141708,-1.000000,-0.236309,0.941628
2.800000,5.745141,-0.120651,-0.034860,1.253040,-0.754709,-0.471989,482.182770,2.487946,0.000000,41.659729,44.965700,7000.335161,0.095387,0.699730,0.174410,0.153085
2.900000,5.810703,-0.124631,-0.050212,1.356168,-0.973732,-0.594841,482.075073,2.380249,0.000000,41.659730,44.965699,7000.307262,-0.054096,0.676542,0.758061,0.906558
3.000000,5.873866,-0.124821,-0.060579,1.443064,-0.852914,-0.730713,481.961731,2.266907,0.000000,41.659731,44.965697,7000.307262,-0.807580,-1.000000,0.287868,1.000000
3.100000,5.943279,-0.121322,-0.064027,1.533083,-0.604391,-0.883841,481.870728,2.175903,0.000000,41.659732,44.965696,7000.277580,0.607921,-0.730798,-0.944434,-0.833322
3.200000,6.008123,-0.115458,-0.061581,1.611735,-0.598431,-1.008033,481.785034,2.090210,0.000000,41.659733,44.965695,7000.277580,-0.795558,0.791295,-0.554928,1.000000
